"Ano";"Estado";"Município";"Controle";"Frequenta_Curso_Bin2";"Instrucao_Responsavel_UD";"Idade_Responsavel_UD";"Idade_Responsavel_UD_Quad";"N_Hab_UD";"Renda_Domiciliar_Per_Capita_SM";"Ocupacao_Responsavel_UD_NOVA";"Composicao_Familiar_NOVA";"Idade";"Sexo";"Raca_Nova";"Regional"
2000;31;6200;685664;"1 Frequenta";"1 Fundamental completo e médio incompleto";35;1225;5;2,848;"3 Empregado sem CLT";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1303450;"0 Não frequenta";"2 Médio completo e superior incompleto";28;784;3;3,223333;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3888503;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";69;4761;11;1,01;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2929515;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";74;5476;7;1,557143;"0 Outros";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4679489;"1 Frequenta";"2 Médio completo e superior incompleto";46;2116;4;3,975;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1224314;"0 Não frequenta";"1 Fundamental completo e médio incompleto";61;3721;4;3,1975;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1541692;"1 Frequenta";"3 Superior completo";40;1600;4;9,4375;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1981293;"1 Frequenta";"2 Médio completo e superior incompleto";57;3249;7;4,158571;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;294422;"1 Frequenta";"2 Médio completo e superior incompleto";39;1521;4;1,16;"1 Empregador";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2287501;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";62;3844;6;2,348333;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;5222148;"1 Frequenta";"2 Médio completo e superior incompleto";51;2601;7;0,1428571;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;5117376;"1 Frequenta";"3 Superior completo";53;2809;5;5,994;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;5212996;"1 Frequenta";"2 Médio completo e superior incompleto";33;1089;3;3,973333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4603338;"1 Frequenta";"2 Médio completo e superior incompleto";34;1156;3;4,416667;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3770248;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";41;1681;5;0,928;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1176114;"1 Frequenta";"3 Superior completo";33;1089;4;4,6975;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3344944;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";62;3844;5;4,178;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;83399;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";73;5329;6;1,215;"0 Outros";"3 Outros";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1488171;"1 Frequenta";"3 Superior completo";45;2025;4;5,7;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1385804;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;3;5,296667;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;5114599;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;3;2,746667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;899667;"1 Frequenta";"3 Superior completo";32;1024;4;4,525;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2113302;"1 Frequenta";"1 Fundamental completo e médio incompleto";67;4489;4;3,065;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2977669;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";62;3844;5;1,948;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2052884;"1 Frequenta";"2 Médio completo e superior incompleto";34;1156;4;3,1475;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3756713;"1 Frequenta";"3 Superior completo";35;1225;4;3,3125;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1253570;"1 Frequenta";"3 Superior completo";64;4096;5;4,24;"0 Outros";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4385446;"1 Frequenta";"3 Superior completo";38;1444;2;4,965;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2531719;"1 Frequenta";"3 Superior completo";36;1296;6;5,685;"3 Empregado sem CLT";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4623855;"1 Frequenta";"2 Médio completo e superior incompleto";41;1681;4;3,56;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1454022;"1 Frequenta";"3 Superior completo";35;1225;4;8,325;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2696548;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;4;0,83;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1880682;"1 Frequenta";"3 Superior completo";35;1225;5;4,786;"3 Empregado sem CLT";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;780386;"1 Frequenta";"2 Médio completo e superior incompleto";40;1600;4;5,38;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;494869;"1 Frequenta";"1 Fundamental completo e médio incompleto";37;1369;3;1,553333;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;561094;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";30;900;4;0;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4879025;"0 Não frequenta";"2 Médio completo e superior incompleto";31;961;3;2,24;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4065430;"1 Frequenta";"3 Superior completo";38;1444;4;4,9675;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;361896;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";65;4225;5;2,944;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3669216;"1 Frequenta";"2 Médio completo e superior incompleto";32;1024;2;2,79;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2733715;"1 Frequenta";"2 Médio completo e superior incompleto";40;1600;5;0,662;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;610537;"0 Não frequenta";"1 Fundamental completo e médio incompleto";29;841;5;0,86;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;5134082;"1 Frequenta";"1 Fundamental completo e médio incompleto";64;4096;5;2,782;"0 Outros";"3 Outros";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3162475;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;5;1,06;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3900276;"1 Frequenta";"2 Médio completo e superior incompleto";39;1521;4;0,83;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4150217;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";54;2916;5;1,192;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3883720;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;4;1,2425;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;5167706;"0 Não frequenta";"3 Superior completo";32;1024;3;1,766667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;24176;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";29;841;3;0,6066667;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4378303;"1 Frequenta";"2 Médio completo e superior incompleto";40;1600;4;3,4725;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2975865;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";32;1024;3;1,986667;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1013037;"0 Não frequenta";"2 Médio completo e superior incompleto";29;841;6;0,5516667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3424090;"1 Frequenta";"3 Superior completo";35;1225;6;6,448333;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3280338;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";28;784;3;1,88;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4731922;"1 Frequenta";"1 Fundamental completo e médio incompleto";35;1225;4;1,695;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1867479;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";42;1764;6;1,198333;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3757019;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";42;1764;4;0,745;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3605364;"1 Frequenta";"1 Fundamental completo e médio incompleto";29;841;4;0,8275;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4164805;"0 Não frequenta";"2 Médio completo e superior incompleto";32;1024;4;1,655;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;5040864;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";53;2809;6;1,26;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;421452;"0 Não frequenta";"2 Médio completo e superior incompleto";31;961;4;1,405;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4395929;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";60;3600;12;1,788333;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1840948;"1 Frequenta";"1 Fundamental completo e médio incompleto";39;1521;4;3,3125;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1049476;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";30;900;4;4,14;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2079464;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";56;3136;6;1,203333;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4957306;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";51;2601;5;0,888;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4089983;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;4;2,4025;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3554721;"1 Frequenta";"2 Médio completo e superior incompleto";26;676;2;4,305;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3650182;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";62;3844;10;2,255;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2011589;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";27;729;2;0;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2292890;"1 Frequenta";"2 Médio completo e superior incompleto";32;1024;5;2,384;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;479790;"1 Frequenta";"1 Fundamental completo e médio incompleto";31;961;4;1,16;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3174755;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";65;4225;7;0,52;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3460236;"1 Frequenta";"1 Fundamental completo e médio incompleto";27;729;4;2,4825;"1 Empregador";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3523356;"1 Frequenta";"1 Fundamental completo e médio incompleto";29;841;4;1,49;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2800480;"0 Não frequenta";"1 Fundamental completo e médio incompleto";26;676;3;1,346667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1842501;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";30;900;3;0,7733333;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4743857;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;6;0,2766667;"0 Outros";"3 Outros";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1858060;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";65;4225;4;2,6475;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;113400;"1 Frequenta";"1 Fundamental completo e médio incompleto";30;900;3;0;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4577760;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";47;2209;4;0,76;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;404783;"1 Frequenta";"2 Médio completo e superior incompleto";37;1369;2;3,31;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2442827;"1 Frequenta";"2 Médio completo e superior incompleto";36;1296;3;2,383333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4681601;"1 Frequenta";"3 Superior completo";35;1225;4;4,0675;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;803936;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;4;6,6225;"4 Conta Própria";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2437339;"1 Frequenta";"2 Médio completo e superior incompleto";32;1024;4;2,815;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2353445;"1 Frequenta";"1 Fundamental completo e médio incompleto";60;3600;5;2,014;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2704321;"1 Frequenta";"2 Médio completo e superior incompleto";28;784;2;1,655;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3055793;"1 Frequenta";"2 Médio completo e superior incompleto";23;529;2;1,325;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3678691;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;5;0,716;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1675747;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;4;9,4375;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1582630;"0 Não frequenta";"1 Fundamental completo e médio incompleto";48;2304;6;2,828333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2033862;"1 Frequenta";"2 Médio completo e superior incompleto";29;841;4;2,4;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;640189;"0 Não frequenta";"3 Superior completo";37;1369;5;3,084;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;927868;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";29;841;10;0,173;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4616784;"1 Frequenta";"2 Médio completo e superior incompleto";39;1521;4;4,14;"1 Empregador";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1126145;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;4;1,325;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;927868;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";29;841;10;0,173;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1806816;"1 Frequenta";"1 Fundamental completo e médio incompleto";45;2025;3;0,7733333;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1613266;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;4;3,8925;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3850539;"1 Frequenta";"1 Fundamental completo e médio incompleto";37;1369;4;1,49;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3367925;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";45;2025;4;1,2425;"4 Conta Própria";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"3 Nordeste"
